"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","RURAL_URBAN","RURAL_URBAN_NAME","RURAL_URBAN_CODE","RURAL_URBAN_TYPE","RURAL_URBAN_TYPECODE","RURAL_URBAN_SORTORDER","OCCRATBROOM","OCCRATBROOM_NAME","OCCRATBROOM_CODE","OCCRATBROOM_TYPE","OCCRATBROOM_TYPECODE","OCCRATBROOM_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2011","2011","2011","date",0,0,"E09000023","Lewisham","E09000023","local authorities: county / unitary (prior to April 2015)",463,0,"0","Total","0","2011 rural-urban classification",2000,0,"0","All categories: Occupancy rating bedrooms","UDF@3a@OCCRATBROOM@3a@@20@Occupancy@20@rating@20@@28@bedrooms@29@_@23@@23@va@2e@rcd@2e@rpt@2e@OCCRATBROOM@5f@T006A@2e@RBnNt0pl","Occupancy Rating",1000000,0,"20100","Value",116091,"A","Normal Value","F","Free (free for publication)","Nm-544d1d32176e1d1941962845d0d0d20100",0,6
"2011","2011","2011","date",0,0,"E09000023","Lewisham","E09000023","local authorities: county / unitary (prior to April 2015)",463,0,"0","Total","0","2011 rural-urban classification",2000,0,"1","Occupancy rating (bedrooms) of +2 or more","UDF@3a@OCCRATBROOM@3a@@20@Occupancy@20@rating@20@@28@bedrooms@29@_Occupancy@20@rating@20@@28@bedrooms@29@@20@of@20@@2b@2@20@or@20@more","Occupancy Rating",1000000,1,"20100","Value",20981,"A","Normal Value","F","Free (free for publication)","Nm-544d1d32176e1d1941962845d0d1d20100",1,6
"2011","2011","2011","date",0,0,"E09000023","Lewisham","E09000023","local authorities: county / unitary (prior to April 2015)",463,0,"0","Total","0","2011 rural-urban classification",2000,0,"2","Occupancy rating (bedrooms) of +1","UDF@3a@OCCRATBROOM@3a@@20@Occupancy@20@rating@20@@28@bedrooms@29@_Occupancy@20@rating@20@@28@bedrooms@29@@20@of@20@@2b@1","Occupancy Rating",1000000,2,"20100","Value",32468,"A","Normal Value","F","Free (free for publication)","Nm-544d1d32176e1d1941962845d0d2d20100",2,6
"2011","2011","2011","date",0,0,"E09000023","Lewisham","E09000023","local authorities: county / unitary (prior to April 2015)",463,0,"0","Total","0","2011 rural-urban classification",2000,0,"3","Occupancy rating (bedrooms) of 0","UDF@3a@OCCRATBROOM@3a@@20@Occupancy@20@rating@20@@28@bedrooms@29@_Occupancy@20@rating@20@@28@bedrooms@29@@20@of@20@0","Occupancy Rating",1000000,3,"20100","Value",48624,"A","Normal Value","F","Free (free for publication)","Nm-544d1d32176e1d1941962845d0d3d20100",3,6
"2011","2011","2011","date",0,0,"E09000023","Lewisham","E09000023","local authorities: county / unitary (prior to April 2015)",463,0,"0","Total","0","2011 rural-urban classification",2000,0,"4","Occupancy rating (bedrooms) of -1","UDF@3a@OCCRATBROOM@3a@@20@Occupancy@20@rating@20@@28@bedrooms@29@_Occupancy@20@rating@20@@28@bedrooms@29@@20@of@20@-1","Occupancy Rating",1000000,4,"20100","Value",11704,"A","Normal Value","F","Free (free for publication)","Nm-544d1d32176e1d1941962845d0d4d20100",4,6
"2011","2011","2011","date",0,0,"E09000023","Lewisham","E09000023","local authorities: county / unitary (prior to April 2015)",463,0,"0","Total","0","2011 rural-urban classification",2000,0,"5","Occupancy rating (bedrooms) of -2 or less","UDF@3a@OCCRATBROOM@3a@@20@Occupancy@20@rating@20@@28@bedrooms@29@_Occupancy@20@rating@20@@28@bedrooms@29@@20@of@20@-2@20@or@20@less","Occupancy Rating",1000000,5,"20100","Value",2314,"A","Normal Value","F","Free (free for publication)","Nm-544d1d32176e1d1941962845d0d5d20100",5,6
